450	Kony Solutions Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Kony Solutions Inc	Orlando, FL 32819	Southeast	www.konysolutions.com		$49,999,800	6	Expansion	Software	Provides mobile and multi-channel application platform.	Georgian Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Georgian Partners&Drill=2014-2	Hamilton Lane Advisors LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Hamilton Lane Advisors LLC&Drill=2014-2	Insight Venture Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Insight Venture Partners LLC&Drill=2014-2	Softbank Capital Partners L P	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Softbank Capital Partners L P&Drill=2014-2	Telstra Corporation Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Telstra Corporation Ltd&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
451	Krux Digital Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Krux Digital Inc	San Francisco, CA 94107	Silicon Valley	www.krux.com		$35,000,000	2	Expansion	Software	Krux Digital Inc delivers data fabric for the consumer Web.	Accel Partners & Co Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Accel Partners & Co Inc&Drill=2014-2	IDG Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=IDG Ventures&Drill=2014-2	RB Webber and Comapny Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=RB Webber and Comapny Inc&Drill=2014-2	SAP Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=SAP Ventures&Drill=2014-2	Temasek Holdings (Private) Ltd	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Temasek Holdings (Private) Ltd&Drill=2014-2	Time Warner Investments	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Time Warner Investments&Drill=2014-2	Visionnaire Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Visionnaire Ventures LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data
452	Kypha Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Kypha Inc	Saint Louis, MO 63108	Midwest	www.kypha.net		$2,200,000	1	Early Stage	Biotechnology	Kypha Inc is a United States-based life sciences company.	BioGenerator	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=BioGenerator&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
453	Labnook	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Labnook	Pittsburgh, PA 15202	Midwest	www.labnook.com		$25,000	1	Startup/Seed	Media and Entertainment	Provides products and services.	Innovation Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Innovation Works Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
454	Layer Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Layer Inc	San Francisco, CA 94101	Silicon Valley	layer.com		$14,500,000	3	Early Stage	Software	Layer Inc develops an open communications platform to add messages.	CrunchFund	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=CrunchFund&Drill=2014-2	Homebrew LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Homebrew LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
455	Lead Intelligence Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lead Intelligence Inc	Ambler, PA 19002	Philadelphia Metro	www.leadid.com		$6,999,901	3	Early Stage	IT Services	Operates a platform to track origin and history of lead event generated.	Comcast Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Comcast Ventures&Drill=2014-2	Tribeca Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Tribeca Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
456	Learnvest Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Learnvest Inc	New York, NY 10003	NY Metro	www.learnvest.com		$27,436,000	6	Expansion	Media and Entertainment	Learnvest Inc operates a personal finance and lifestyle Website for women.	Accel Partners & Co Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Accel Partners & Co Inc&Drill=2014-2	Northwestern Mutual Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Northwestern Mutual Capital LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
457	Life360 Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Life360 Inc	San Francisco, CA 94107	Silicon Valley	www.life360.com		$25,000,000	7	Expansion	Software	Makes a mobile app that allows families to share their locations.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
458	LifeShel LLC	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LifeShel LLC	Pittsburgh, PA 15206	Midwest	lifeshel.com		$50,000	1	Startup/Seed	Consumer Products and Services	Creates hardware and software solutions to intervene in distress situations	Innovation Works Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Innovation Works Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
459	Light	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Light	Palo Alto, CA 94301	Silicon Valley	www.light.co		$9,699,900	1	Early Stage	Consumer Products and Services	Light provides photography services.	Bessemer Venture Partners, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Bessemer Venture Partners, L.P.&Drill=2014-2	Charles River Ventures Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Charles River Ventures Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
460	Lima	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lima	Newark, DE 19713	Philadelphia Metro	www.meetlima.com		$2,500,000	1	Early Stage	Software	Lima consolidates and unifies files across different devices.	Partech International	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Partech International&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
461	Liquid Environmental Solutions Corporation	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Liquid Environmental Solutions Corporation	Irving, TX 75063	Texas	www.liquidenviro.com		$31,600,000	2	Later Stage	Industrial/Energy	Operates as a non-hazardous liquid waste services company.	ABS Capital Partners, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=ABS Capital Partners, Inc.&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
462	LiquidGrids Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LiquidGrids Inc	San Diego, CA 92122	San Diego	www.liquidgrids.com		$0	2	Expansion	Software	Provides a marketing platform for the healthcare industry.	Miramar Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Miramar Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
463	Little Passports Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Little Passports Inc	San Francisco, CA 94105	Silicon Valley	www.littlepassports.com		$213,000	2	Expansion	Media and Entertainment	Little Passports Inc is a childrens multimedia company.	Golden Seeds LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Golden Seeds LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
464	Little Pim Corp	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Little Pim Corp	New York, NY 10003	NY Metro	www.littlepim.com		$800,000	4	Expansion	Consumer Products and Services	Little Pim Corp offers foreign language learning program.	Golden Seeds LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Golden Seeds LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
465	LiveWire Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LiveWire Inc	Austin, TX 78701	Texas	www.livewiretax.com		$25,000	1	Early Stage	Media and Entertainment	LiveWire Inc provides online tax preparation services.	DreamIt Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=DreamIt Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
466	LivingSocial, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LivingSocial, Inc.	Washington, DC 20005	DC/Metroplex	www.livingsocial.com		$1,589,000	14	Expansion	Consumer Products and Services	LivingSocial, Inc. operates as a network of daily deal websites.	Grotech Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Grotech Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
467	Load DynamiX Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Load DynamiX Inc	Santa Clara, CA 95054	Silicon Valley	www.loaddynamix.com		$12,000,000	3	Expansion	Software	SwiftTest Inc. develops commercial IP network testing tools and solutions.	Azure Capital Partners Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Azure Capital Partners Inc&Drill=2014-2	HighBAR Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=HighBAR Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
468	Local Lifts Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Local Lifts Inc	Mountain View, CA 94041	Silicon Valley	www.locallift.com		$0	1	Early Stage	Media and Entertainment	Operates a crowdfunding platform for main street small businesses.	First Round Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=First Round Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
469	LocalResponse Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LocalResponse Inc	New York, NY 10011	NY Metro	www.localresponse.com		$2,433,000	7	Expansion	IT Services	Develops social customer relationship management tool.	Cava Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Cava Capital&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
470	Logicbroker Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Logicbroker Inc	Shelton, CT 06484	NY Metro	logicbroker.com		$1,200,000	2	Later Stage	Software	Logicbroker Inc provides cloud-based integration hub, logicbroker.	Connecticut Innovations Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Connecticut Innovations Inc&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
471	Lovewithfood	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lovewithfood	Santa Clara, CA 95054	Silicon Valley	www.lovewithfood.com		$1,399,800	2	Early Stage	Consumer Products and Services	Love With Food is an online community for food lovers.	500 Startups, L.P.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=500 Startups, L.P.&Drill=2014-2	Kapor Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Kapor Capital&Drill=2014-2	Scrum Ventures LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Scrum Ventures LLC&Drill=2014-2	TEEC Angel Fund	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=TEEC Angel Fund&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
472	Loxo Oncology Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Loxo Oncology Inc	Stamford, CT 06901	NY Metro	www.loxooncology.com		$28,389,000	4	Early Stage	Biotechnology	Loxo Oncology Inc is a United States-based biopharmaceutical company.	Aisling Capital LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Aisling Capital LLC&Drill=2014-2	New Enterprise Associates, Inc.	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=New Enterprise Associates, Inc.&Drill=2014-2	OrbiMed Advisors LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=OrbiMed Advisors LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
473	LoyalSphere Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LoyalSphere Inc	San Mateo, CA 94401	Silicon Valley	unknown		$0	1	Startup/Seed	Media and Entertainment	LoyalSphere Inc provides products and services.	InterWest Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=InterWest Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
474	Lua Technologies Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lua Technologies Inc	New York, NY 10003	NY Metro	www.getlua.com		$7,500,000	4	Expansion	Software	Offers mobile-first coordination solution for organizations.	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
475	Lucid Design Group Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lucid Design Group Inc	Oakland, CA 94607	Silicon Valley	www.luciddesigngroup.com		$8,229,000	1	Later Stage	Software	Provides monitoring and display systems for commercial buildings.	Formation 8 Partners LP	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Formation 8 Partners LP&Drill=2014-2	Zetta Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Zetta Venture Partners&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
476	Lucid Software Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lucid Software Inc	Draper, UT 84020	SouthWest	www.golucid.co		$5,000,100	2	Expansion	Software	Lucid Software, Inc. develops Web-based design and diagraming software.	Grayhawk Capital	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Grayhawk Capital&Drill=2014-2	Signal Peak Ventures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Signal Peak Ventures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
477	Luminoso Technologies Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Luminoso Technologies Inc	Cambridge, MA 02139	New England	www.luminoso.com		$7,618,000	2	Early Stage	Software	Provides text analytics.	Acadia Woods Partners LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Acadia Woods Partners LLC&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
478	LYFT Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=LYFT Inc	San Francisco, CA 94104	Silicon Valley	www.lyft.me		$250,000,000	5	Expansion	Software	LYFT Inc offers a peer-to-peer real-time ride matching platform.	Alibaba Capital Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Alibaba Capital Partners&Drill=2014-2	Andreessen Horowitz LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Andreessen Horowitz LLC&Drill=2014-2	Founders Fund, The	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Founders Fund, The&Drill=2014-2	Mayfield Fund	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Mayfield Fund&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
479	Lysosomal Therapeutics Inc	https://www.pwcmoneytree.com/SingleEntry/singleComp?compName=Lysosomal Therapeutics Inc	Cambridge, MA 02139	New England	www.lysosomaltx.com		$4,799,801	1	Early Stage	Biotechnology	Develops molecules for the treatment of neurodegenerative diseases.	Atlas Venture Advisors Inc	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Atlas Venture Advisors Inc&Drill=2014-2	F Hoffmann La Roche AG	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=F Hoffmann La Roche AG&Drill=2014-2	Hatteras Venture Partners	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Hatteras Venture Partners&Drill=2014-2	Lilly Ventures Management Company LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Lilly Ventures Management Company LLC&Drill=2014-2	Partners Innovation Fund LLC	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Partners Innovation Fund LLC&Drill=2014-2	Sanofi-Genzyme BioVentures	https://www.pwcmoneytree.com/SingleEntry/singleFirm?firmName=Sanofi-Genzyme BioVentures&Drill=2014-2	No Data	No Data	No Data	No Data	No Data	No Data	No Data	No Data
